Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right
16.1357, 263, 274, 21.5954, 0, 0, 0, 0
16.1747, 263, 274, 21.5954, 0, 0, 0, 0
16.2013, 263, 274, 22.62, 0, 0, 0, 0
16.2336, 263, 274, 21.5954, 0, 0, 0, 0
16.2721, 263, 274, 21.5954, 0, 0, 0, 0
16.3012, 263, 274, 21.5954, 0, 0, 0, 0
16.3382, 263, 274, 21.5954, 0, 0, 0, 0
16.3749, 263, 274, 21.5954, 0, 0, 0, 0
16.4064, 263, 274, 22.62, 0, 0, 0, 0
16.4429, 263, 274, 22.62, 0, 0, 0, 0
16.4756, 263, 274, 22.62, 0, 0, 0, 0
16.5035, 263, 274, 22.62, 0, 0, 0, 0
16.5397, 263, 274, 21.5954, 0, 0, 0, 0
16.5763, 263, 274, 21.5954, 0, 0, 0, 0
16.6074, 263, 274, 22.62, 0, 0, 0, 0
16.6365, 263, 274, 22.62, 0, 0, 0, 0
16.6725, 263, 274, 22.62, 0, 0, 0, 0
16.7018, 263, 274, 22.62, 0, 0, 0, 0
16.735, 263, 274, 22.62, 0, 0, 0, 0
16.7719, 263, 274, 22.62, 0, 0, 0, 0
16.8028, 263, 274, 22.62, 0, 0, 0, 0
16.8404, 263, 274, 22.62, 0, 0, 0, 0
16.8759, 263, 274, 22.62, 0, 0, 0, 0
16.9048, 263, 274, 22.62, 0, 0, 0, 0
16.9376, 263, 274, 22.62, 0, 0, 0, 0
16.9743, 263, 274, 22.62, 0, 0, 0, 0
17.0036, 263, 274, 22.62, 0, 0, 0, 0
17.036, 263, 274, 22.62, 0, 0, 0, 0
17.0724, 263, 274, 22.62, 0, 0, 0, 0
17.1036, 263, 274, 22.62, 0, 0, 0, 0
17.1391, 263, 274, 22.62, 0, 0, 0, 0
17.1743, 263, 274, 22.62, 0, 0, 0, 0
17.2068, 263, 274, 22.62, 0, 0, 0, 0
17.2375, 263, 274, 22.62, 0, 0, 0, 0
17.2735, 263, 274, 22.62, 0, 0, 0, 0
17.3048, 263, 274, 22.62, 0, 0, 0, 0
17.3429, 263, 274, 22.62, 0, 0, 0, 0
17.3763, 263, 274, 22.62, 0, 0, 0, 0
17.4031, 263, 274, 22.62, 0, 0, 0, 0
17.4405, 263, 274, 22.62, 0, 0, 0, 0
17.4757, 263, 274, 23.6295, 0, 0, 0, 0
17.503, 263, 275, 21.5954, 0, 0, 0, 0
17.5337, 263, 274, 22.62, 0, 0, 0, 0
17.5744, 263, 274, 23.6295, 0, 0, 0, 0
17.6064, 263, 275, 22.62, 0, 0, 0, 0
17.6356, 263, 275, 22.62, 0, 0, 0, 0
17.6746, 263, 275, 22.62, 0, 0, 0, 0
17.7055, 263, 274, 23.6295, 0, 0, 0, 0
17.7401, 263, 274, 23.6295, 0, 0, 0, 0
17.7765, 263, 274, 23.6295, 0, 0, 0, 0
17.8037, 263, 274, 22.62, 0, 0, 0, 0
17.8356, 263, 274, 22.62, 0, 0, 0, 0
17.8718, 263, 274, 23.6295, 0, 0, 0, 0
17.9058, 263, 275, 21.5954, 0, 0, 0, 0
17.9423, 263, 274, 24.0756, 0, 0, 0, 0
17.9758, 263, 274, 24.0756, 0, 0, 0, 0
18.0053, 263, 274, 24.0756, 0, 0, 0, 0
18.0391, 263, 275, 22.62, 0, 0, 0, 0
18.0764, 263, 274, 23.6295, 0, 0, 0, 0
18.1038, 263, 275, 22.62, 0, 0, 0, 0
18.1372, 263, 274, 23.6295, 0, 0, 0, 0
18.1728, 263, 275, 23.0514, 0, 0, 0, 0
18.2088, 263, 274, 23.6295, 0, 0, 0, 0
18.2425, 263, 275, 22.62, 0, 0, 0, 0
18.2722, 263, 275, 22.62, 0, 0, 0, 0
18.3044, 263, 274, 24.0756, 0, 0, 0, 0
18.337, 263, 275, 23.0514, 0, 0, 0, 0
18.3722, 263, 275, 23.0514, 0, 0, 0, 0
18.4043, 263, 275, 23.0514, 0, 0, 0, 0
18.4367, 263, 275, 23.0514, 0, 0, 0, 0
18.4729, 263, 275, 23.0514, 0, 0, 0, 0
18.5056, 263, 275, 23.0514, 0, 0, 0, 0
18.5368, 263, 275, 23.0514, 0, 0, 0, 0
18.5709, 263, 275, 23.0514, 0, 0, 0, 0
18.6041, 263, 275, 24.0756, 0, 0, 0, 0
18.6382, 263, 275, 22.62, 0, 0, 0, 0
18.6743, 263, 275, 24.0756, 0, 0, 0, 0
18.7031, 263, 275, 24.0756, 0, 0, 0, 0
18.7337, 263, 275, 24.0756, 0, 0, 0, 0
18.7751, 263, 275, 24.0756, 0, 0, 0, 0
18.8071, 263, 275, 24.0756, 0, 0, 0, 0
18.8386, 263, 275, 24.0756, 0, 0, 0, 0
18.8784, 263, 275, 24.0756, 0, 0, 0, 0
18.9053, 263, 275, 24.0756, 0, 0, 0, 0
18.9402, 263, 275, 24.0756, 0, 0, 0, 0
18.9746, 263, 275, 24.0756, 0, 0, 0, 0
19.0085, 263, 275, 24.0756, 0, 0, 0, 0
19.0373, 263, 275, 24.0756, 0, 0, 0, 0
19.0718, 263, 275, 24.0756, 0, 0, 0, 0
19.1064, 263, 275, 24.0756, 0, 0, 0, 0
19.1357, 263, 275, 24.0756, 0, 0, 0, 0
19.1714, 263, 275, 24.0756, 0, 0, 0, 0
19.2049, 263, 275, 24.0756, 0, 0, 0, 0
19.2406, 263, 275, 24.0756, 0, 0, 0, 0
19.276, 263, 275, 24.0756, 0, 0, 0, 0
19.3035, 263, 275, 24.0756, 0, 0, 0, 0
19.338, 263, 275, 24.0756, 0, 0, 0, 0
19.3749, 263, 275, 24.0756, 0, 0, 0, 0
19.406, 263, 275, 24.0756, 0, 0, 0, 0
19.4418, 263, 275, 24.0756, 0, 0, 0, 0
19.4758, 263, 275, 24.0756, 0, 0, 0, 0
19.5034, 263, 275, 24.0756, 0, 0, 0, 0
19.5376, 263, 275, 24.0756, 0, 0, 0, 0
19.5764, 263, 275, 24.0756, 0, 0, 0, 0
19.6016, 263, 275, 24.0756, 0, 0, 0, 0
19.6359, 263, 275, 24.0756, 0, 0, 0, 0
19.6737, 263, 275, 24.0756, 0, 0, 0, 0
19.7067, 263, 275, 24.0756, 0, 0, 0, 0
19.7388, 263, 276, 23.0514, 0, 0, 0, 0
19.7755, 263, 275, 25.0837, 0, 0, 0, 0
19.8093, 263, 275, 25.0837, 0, 0, 0, 0
19.8402, 263, 275, 24.0756, 0, 0, 0, 0
19.8761, 263, 275, 24.0756, 0, 0, 0, 0
19.907, 263, 275, 25.0837, 0, 0, 0, 0
19.9354, 263, 275, 25.0837, 0, 0, 0, 0
19.9715, 263, 275, 24.0756, 0, 0, 0, 0
20.008, 263, 275, 25.0837, 0, 0, 0, 0
20.0396, 263, 276, 24.0756, 0, 0, 0, 0
20.0714, 263, 275, 25.0837, 0, 0, 0, 0
20.1073, 263, 276, 24.0756, 0, 0, 0, 0
20.1401, 263, 275, 25.0837, 0, 0, 0, 0
20.1762, 263, 276, 24.0756, 0, 0, 0, 0
20.2061, 263, 276, 24.0756, 0, 0, 0, 0
20.2355, 263, 276, 24.0756, 0, 0, 0, 0
20.2714, 263, 276, 24.0756, 0, 0, 0, 0
20.3105, 263, 276, 24.0756, 0, 0, 0, 0
20.3353, 263, 276, 24.0756, 0, 0, 0, 0
20.3693, 263, 276, 24.0756, 0, 0, 0, 0
20.4058, 263, 276, 24.0756, 0, 0, 0, 0
20.4333, 263, 276, 24.0756, 0, 0, 0, 0
20.4759, 263, 276, 24.0756, 0, 0, 0, 0
20.505, 263, 276, 24.0756, 0, 0, 0, 0
20.5376, 263, 276, 24.0756, 0, 0, 0, 0
20.5717, 263, 276, 24.0756, 0, 0, 0, 0
20.612, 263, 276, 24.0756, 0, 0, 0, 0
20.6373, 263, 276, 24.0756, 0, 0, 0, 0
20.6719, 263, 276, 24.0756, 0, 0, 0, 0
20.7088, 263, 276, 24.0756, 0, 0, 0, 0
20.7382, 263, 276, 24.0756, 0, 0, 0, 0
20.7741, 263, 276, 24.0756, 0, 0, 0, 0
20.812, 263, 276, 24.0756, 0, 0, 0, 0
20.8369, 263, 276, 24.0756, 0, 0, 0, 0
20.8748, 263, 276, 24.0756, 0, 0, 0, 0
20.9078, 263, 276, 24.0756, 0, 0, 0, 0
20.9418, 263, 275, 25.0837, 0, 0, 0, 0
20.9757, 263, 276, 24.0756, 0, 0, 0, 0
21.006, 263, 276, 24.0756, 0, 0, 0, 0
21.0383, 263, 276, 24.0756, 0, 0, 0, 0
21.0762, 263, 276, 24.0756, 0, 0, 0, 0
21.1041, 263, 276, 25.0837, 0, 0, 0, 0
21.1378, 263, 276, 24.0756, 0, 0, 0, 0
21.1753, 263, 276, 25.0837, 0, 0, 0, 0
21.2075, 263, 276, 24.0756, 0, 0, 0, 0
21.2397, 263, 275, 26.0755, 0, 0, 0, 0
21.2773, 263, 276, 24.0756, 0, 0, 0, 0
21.3078, 263, 276, 24.0756, 0, 0, 0, 0
21.3401, 263, 275, 26.0755, 0, 0, 0, 0
21.3776, 263, 276, 24.0756, 0, 0, 0, 0
21.4072, 263, 276, 24.0756, 0, 0, 0, 0
21.4347, 263, 276, 24.0756, 0, 0, 0, 0
21.4709, 263, 276, 25.0837, 0, 0, 0, 0
21.5076, 263, 276, 25.0837, 0, 0, 0, 0
21.5349, 263, 276, 25.0837, 0, 0, 0, 0
21.5731, 263, 276, 25.0837, 0, 0, 0, 0
21.6038, 263, 276, 25.0837, 0, 0, 0, 0
21.6389, 263, 276, 25.0837, 0, 0, 0, 0
21.6803, 263, 276, 25.0837, 0, 0, 0, 0
21.7041, 263, 276, 25.0837, 0, 0, 0, 0
21.7359, 263, 276, 25.0837, 0, 0, 0, 0
21.7717, 263, 276, 25.0837, 0, 0, 0, 0
21.8082, 263, 276, 25.0837, 0, 0, 0, 0
21.835, 263, 276, 25.0837, 0, 0, 0, 0
21.8716, 263, 276, 25.0837, 0, 0, 0, 0
21.9046, 263, 276, 25.0837, 0, 0, 0, 0
21.9377, 263, 276, 25.0837, 0, 0, 0, 0
21.9763, 263, 276, 25.0837, 0, 0, 0, 0
22.004, 263, 276, 25.0837, 0, 0, 0, 0
22.0362, 263, 276, 25.0837, 0, 0, 0, 0
22.0738, 263, 276, 25.0837, 0, 0, 0, 0
22.106, 263, 276, 25.0837, 0, 0, 0, 0
22.14, 263, 276, 25.0837, 0, 0, 0, 0
22.1765, 263, 276, 25.0837, 0, 0, 0, 0
22.2061, 263, 276, 25.0837, 0, 0, 0, 0
22.2392, 263, 276, 25.0837, 0, 0, 0, 0
22.2747, 263, 276, 25.0837, 0, 0, 0, 0
22.3048, 263, 277, 24.0756, 0, 0, 0, 0
22.3364, 263, 276, 25.0837, 0, 0, 0, 0
22.374, 263, 276, 25.0837, 0, 0, 0, 0
22.4112, 263, 276, 25.0837, 0, 0, 0, 0
22.4333, 263, 276, 25.0837, 0, 0, 0, 0
22.4697, 263, 276, 25.0837, 0, 0, 0, 0
22.5013, 263, 276, 25.0837, 0, 0, 0, 0
22.5337, 263, 276, 25.0837, 0, 0, 0, 0
22.5764, 263, 276, 26.0755, 0, 0, 0, 0
22.6042, 263, 276, 26.0755, 0, 0, 0, 0
22.6375, 263, 276, 26.0755, 0, 0, 0, 0
22.6777, 263, 276, 26.0755, 0, 0, 0, 0
22.7116, 263, 276, 26.0755, 0, 0, 0, 0
22.7339, 263, 276, 25.0837, 0, 0, 0, 0
22.77, 263, 276, 26.0755, 0, 0, 0, 0
22.8032, 263, 276, 26.0755, 0, 0, 0, 0
22.8381, 263, 276, 26.0755, 0, 0, 0, 0
22.8782, 263, 276, 26.0755, 0, 0, 0, 0
22.9042, 263, 276, 26.0755, 0, 0, 0, 0
22.9357, 263, 276, 26.0755, 0, 0, 0, 0
22.9741, 263, 276, 26.0755, 0, 0, 0, 0
23.0061, 263, 276, 26.0755, 0, 0, 0, 0
23.0372, 263, 276, 26.0755, 0, 0, 0, 0
23.0757, 263, 276, 26.0755, 0, 0, 0, 0
23.1062, 263, 276, 26.0755, 0, 0, 0, 0
23.1398, 263, 277, 25.0837, 0, 0, 0, 0
23.1778, 263, 277, 25.0837, 0, 0, 0, 0
23.2091, 263, 277, 25.0837, 0, 0, 0, 0
23.2349, 263, 277, 25.0837, 0, 0, 0, 0
23.2717, 263, 276, 26.0755, 0, 0, 0, 0
23.306, 263, 277, 25.0837, 0, 0, 0, 0
23.3356, 263, 277, 25.0837, 0, 0, 0, 0
23.3715, 263, 276, 26.0755, 0, 0, 0, 0
23.406, 263, 277, 25.0837, 0, 0, 0, 0
23.4381, 263, 277, 25.0837, 0, 0, 0, 0
23.4779, 263, 277, 25.0837, 0, 0, 0, 0
23.5074, 263, 277, 25.0837, 0, 0, 0, 0
23.5376, 263, 277, 25.0837, 0, 0, 0, 0
23.5741, 263, 277, 25.0837, 0, 0, 0, 0
23.6079, 263, 277, 25.0837, 0, 0, 0, 0
23.6352, 263, 277, 25.0837, 0, 0, 0, 0
23.6757, 263, 277, 25.0837, 0, 0, 0, 0
23.7032, 263, 277, 25.0837, 0, 0, 0, 0
23.734, 263, 277, 25.0837, 0, 0, 0, 0
23.7715, 263, 277, 25.0837, 0, 0, 0, 0
23.8026, 263, 277, 25.0837, 0, 0, 0, 0
23.8337, 263, 277, 25.0837, 0, 0, 0, 0
23.8739, 263, 277, 25.0837, 0, 0, 0, 0
23.9056, 263, 277, 25.0837, 0, 0, 0, 0
23.936, 263, 277, 25.0837, 0, 0, 0, 0
23.9781, 263, 277, 25.0837, 0, 0, 0, 0
24.006, 263, 277, 25.0837, 0, 0, 0, 0
24.0394, 263, 277, 25.0837, 0, 0, 0, 0
24.0777, 263, 277, 25.0837, 0, 0, 0, 0
24.1095, 263, 277, 25.0837, 0, 0, 0, 0
24.1339, 263, 277, 25.0837, 0, 0, 0, 0
24.1705, 263, 277, 25.0837, 0, 0, 0, 0
24.2036, 263, 277, 25.0837, 0, 0, 0, 0
24.2346, 263, 277, 25.0837, 0, 0, 0, 0
24.2725, 263, 277, 25.0837, 0, 0, 0, 0
24.3069, 263, 277, 25.0837, 0, 0, 0, 0
24.3385, 264, 277, 25.5601, 0, 0, 0, 0
24.3764, 263, 277, 25.0837, 0, 0, 0, 0
24.4031, 263, 278, 24.0756, 0, 0, 0, 0
24.4363, 263, 278, 24.0756, 0, 0, 0, 0
24.4738, 263, 278, 24.0756, 0, 0, 0, 0
24.5012, 263, 278, 23.6295, 0, 0, 0, 0
24.5334, 264, 278, 24.0756, 0, 0, 0, 0
24.5709, 264, 278, 24.0756, 0, 0, 0, 0
24.6014, 264, 278, 24.0756, 0, 0, 0, 0
24.6382, 264, 278, 24.0756, 0, 0, 0, 0
24.6798, 264, 278, 24.0756, 0, 0, 0, 0
24.7051, 264, 278, 24.0756, 0, 0, 0, 0
24.7395, 264, 278, 24.0756, 0, 0, 0, 0
24.7733, 264, 278, 24.0756, 0, 0, 0, 0
24.8082, 263, 278, 23.6295, 0, 0, 0, 0
24.8336, 264, 278, 24.0756, 0, 0, 0, 0
24.8719, 264, 278, 24.0756, 0, 0, 0, 0
24.9055, 264, 278, 24.0756, 0, 0, 0, 0
24.9388, 264, 278, 24.0756, 0, 0, 0, 0
24.9766, 264, 278, 24.0756, 0, 0, 0, 0
25.0099, 264, 278, 24.0756, 0, 0, 0, 0
25.0361, 264, 278, 24.0756, 0, 0, 0, 0
25.0716, 264, 278, 24.0756, 0, 0, 0, 0
25.1076, 264, 278, 24.0756, 0, 0, 0, 0
25.1358, 264, 278, 24.0756, 0, 0, 0, 0
25.1717, 264, 278, 24.0756, 0, 0, 0, 0
25.2056, 264, 278, 24.0756, 0, 0, 0, 0
25.2347, 264, 278, 24.0756, 0, 0, 0, 0
25.2762, 264, 278, 24.0756, 0, 0, 0, 0
25.3034, 264, 278, 24.0756, 0, 0, 0, 0
25.3378, 264, 278, 24.0756, 0, 0, 0, 0
25.3768, 264, 278, 24.0756, 0, 0, 0, 0
25.4097, 264, 278, 24.0756, 0, 0, 0, 0
25.4358, 264, 278, 24.0756, 0, 0, 0, 0
25.4716, 264, 278, 24.0756, 0, 0, 0, 0
25.5054, 264, 278, 23.6295, 0, 0, 0, 0
25.5336, 264, 278, 24.0756, 0, 0, 0, 0
25.5794, 264, 278, 24.0756, 0, 0, 0, 0
25.6093, 264, 278, 24.0756, 0, 0, 0, 0
25.6368, 264, 278, 24.0756, 0, 0, 0, 0
25.6723, 264, 278, 23.6295, 0, 0, 0, 0
25.7073, 264, 278, 23.6295, 0, 0, 0, 0
25.7357, 264, 278, 24.0756, 0, 0, 0, 0
25.7714, 264, 278, 24.0756, 0, 0, 0, 0
25.8034, 264, 278, 24.0756, 0, 0, 0, 0
25.8375, 264, 278, 23.6295, 0, 0, 0, 0
25.8779, 264, 278, 23.6295, 0, 0, 0, 0
25.9095, 264, 278, 23.6295, 0, 0, 0, 0
25.9375, 264, 278, 23.6295, 0, 0, 0, 0
25.9752, 264, 278, 23.6295, 0, 0, 0, 0
26.0099, 264, 278, 23.6295, 0, 0, 0, 0
26.039, 264, 279, 22.62, 0, 0, 0, 0
26.0756, 264, 278, 22.62, 0, 0, 0, 0
26.1057, 264, 278, 22.62, 0, 0, 0, 0
26.1405, 264, 278, 22.62, 0, 0, 0, 0
26.1761, 264, 278, 22.62, 0, 0, 0, 0
26.2029, 264, 278, 22.62, 0, 0, 0, 0
26.2368, 264, 279, 21.5954, 0, 0, 0, 0
26.2738, 264, 279, 21.5954, 0, 0, 0, 0
26.3059, 264, 279, 21.5954, 0, 0, 0, 0
26.336, 264, 279, 21.5954, 0, 0, 0, 0
26.3723, 264, 279, 22.62, 0, 0, 0, 0
26.4075, 264, 279, 22.62, 0, 0, 0, 0
26.4413, 264, 279, 22.2036, 0, 0, 0, 0
26.4776, 264, 279, 22.62, 0, 0, 0, 0
26.5067, 264, 279, 22.62, 0, 0, 0, 0
26.5372, 264, 280, 21.5954, 0, 0, 0, 0
26.5693, 264, 279, 22.2036, 0, 0, 0, 0
26.6013, 264, 279, 22.62, 0, 0, 0, 0
26.634, 264, 279, 21.1941, 0, 0, 0, 0
26.6734, 264, 279, 22.62, 0, 0, 0, 0
26.702, 264, 279, 21.5954, 0, 0, 0, 0
26.7407, 264, 279, 21.1941, 0, 0, 0, 0
26.7761, 264, 279, 21.5954, 0, 0, 0, 0
26.807, 264, 279, 21.5954, 0, 0, 0, 0
26.8381, 264, 279, 21.5954, 0, 0, 0, 0
26.8717, 264, 279, 21.5954, 0, 0, 0, 0
26.909, 264, 279, 21.1941, 0, 0, 0, 0
26.9404, 264, 279, 21.1941, 0, 0, 0, 0
26.9717, 265, 279, 21.5954, 0, 0, 0, 0
27.0062, 265, 280, 20.5561, 0, 0, 0, 0
27.0405, 265, 280, 20.5561, 0, 0, 0, 0
27.0763, 264, 280, 20.1707, 0, 0, 0, 0
27.1034, 264, 280, 20.1707, 0, 0, 0, 0
27.1356, 265, 280, 20.5561, 0, 0, 0, 0
27.1752, 265, 280, 20.5561, 0, 0, 0, 0
27.2098, 265, 280, 20.5561, 0, 0, 0, 0
27.2367, 265, 280, 20.5561, 0, 0, 0, 0
27.2727, 265, 280, 20.5561, 0, 0, 0, 0
27.3073, 265, 280, 20.5561, 0, 0, 0, 0
27.3419, 265, 280, 20.5561, 0, 0, 0, 0
27.3777, 265, 280, 20.5561, 0, 0, 0, 0
27.4025, 265, 280, 20.5561, 0, 0, 0, 0
27.4402, 265, 280, 20.5561, 0, 0, 0, 0
27.4752, 265, 280, 20.5561, 0, 0, 0, 0
27.5075, 265, 280, 20.5561, 0, 0, 0, 0
27.5406, 265, 280, 20.1707, 0, 0, 0, 0
27.5728, 265, 280, 20.5561, 0, 0, 0, 0
27.6057, 265, 280, 19.1337, 0, 0, 0, 0
27.6404, 265, 280, 20.1707, 0, 0, 0, 0
27.6764, 265, 280, 19.1337, 0, 0, 0, 0
27.709, 265, 280, 19.1337, 0, 0, 0, 0
27.7366, 265, 280, 19.1337, 0, 0, 0, 0
27.775, 265, 280, 19.1337, 0, 0, 0, 0
27.8095, 265, 280, 19.1337, 0, 0, 0, 0
27.8355, 265, 280, 19.1337, 0, 0, 0, 0
27.8714, 265, 280, 19.1337, 0, 0, 0, 0
27.9072, 265, 280, 19.1337, 0, 0, 0, 0
27.9373, 265, 280, 19.1337, 0, 0, 0, 0
27.9784, 265, 280, 19.1337, 0, 0, 0, 0
28.0058, 265, 280, 19.1337, 0, 0, 0, 0
28.0386, 265, 280, 19.1337, 0, 0, 0, 0
28.0712, 265, 280, 19.1337, 0, 0, 0, 0
28.1034, 265, 280, 19.1337, 0, 0, 0, 0
28.1345, 265, 280, 19.1337, 0, 0, 0, 0
28.1715, 265, 280, 19.1337, 0, 0, 0, 0
28.207, 265, 280, 19.1337, 0, 0, 0, 0
28.2393, 265, 280, 19.1337, 0, 0, 0, 0
28.2753, 265, 281, 18.0835, 0, 0, 0, 0
28.3046, 265, 281, 18.0835, 0, 0, 0, 0
28.3381, 265, 281, 18.0835, 0, 0, 0, 0
28.3733, 265, 281, 18.0835, 0, 0, 0, 0
28.4071, 265, 281, 18.0835, 0, 0, 0, 0
28.435, 265, 281, 19.1337, 0, 0, 0, 0
28.4722, 265, 281, 18.0835, 0, 0, 0, 0
28.5073, 265, 281, 19.1337, 0, 0, 0, 0
28.5389, 265, 281, 18.0835, 0, 0, 0, 0
28.5788, 265, 281, 19.1337, 0, 0, 0, 0
28.6105, 265, 281, 19.1337, 0, 0, 0, 0
28.6332, 265, 281, 17.7447, 0, 0, 0, 0
28.6735, 265, 281, 17.7447, 0, 0, 0, 0
28.7019, 265, 281, 17.7447, 0, 0, 0, 0
28.7332, 265, 281, 17.7447, 0, 0, 0, 0
28.7693, 265, 281, 17.7447, 0, 0, 0, 0
28.8052, 266, 281, 18.0835, 0, 0, 0, 0
28.8404, 265, 281, 17.7447, 0, 0, 0, 0
28.8745, 265, 281, 17.7447, 0, 0, 0, 0
28.9072, 266, 281, 18.0835, 0, 0, 0, 0
28.9373, 265, 281, 17.7447, 0, 0, 0, 0
28.9739, 265, 281, 17.7447, 0, 0, 0, 0
29.0077, 265, 282, 16.6993, 0, 0, 0, 0
29.0351, 265, 281, 17.7447, 0, 0, 0, 0
29.0725, 265, 282, 16.6993, 0, 0, 0, 0
29.1058, 266, 281, 18.0835, 0, 0, 0, 0
29.1385, 266, 281, 18.0835, 0, 0, 0, 0
29.1758, 266, 282, 17.0206, 0, 0, 0, 0
29.2037, 266, 281, 18.0835, 0, 0, 0, 0
29.2383, 266, 282, 17.0206, 0, 0, 0, 0
29.2722, 266, 282, 17.0206, 0, 0, 0, 0
29.3064, 266, 282, 17.0206, 0, 0, 0, 0
29.3359, 266, 282, 17.0206, 0, 0, 0, 0
29.3702, 266, 282, 17.0206, 0, 0, 0, 0
29.4043, 266, 282, 17.0206, 0, 0, 0, 0
29.4404, 266, 282, 17.0206, 0, 0, 0, 0
29.4759, 266, 282, 15.9455, 0, 0, 0, 0
29.5037, 266, 282, 17.0206, 0, 0, 0, 0
29.5372, 266, 282, 15.9455, 0, 0, 0, 0
29.5755, 266, 282, 15.9455, 0, 0, 0, 0
29.6082, 266, 282, 15.9455, 0, 0, 0, 0
29.6352, 266, 282, 15.9455, 0, 0, 0, 0
29.671, 266, 282, 15.9455, 0, 0, 0, 0
29.7069, 266, 282, 15.9455, 0, 0, 0, 0
29.7403, 266, 282, 15.9455, 0, 0, 0, 0
29.7742, 266, 282, 15.6423, 0, 0, 0, 0
29.8088, 266, 282, 15.6423, 0, 0, 0, 0
29.8358, 266, 282, 15.6423, 0, 0, 0, 0
29.8695, 266, 282, 15.9455, 0, 0, 0, 0
29.9083, 266, 282, 15.6423, 0, 0, 0, 0
29.9356, 266, 282, 15.9455, 0, 0, 0, 0
29.9718, 266, 282, 15.6423, 0, 0, 0, 0
30.0059, 266, 282, 15.9455, 0, 0, 0, 0
30.0398, 266, 283, 14.8587, 0, 0, 0, 0
30.0762, 266, 283, 14.5743, 0, 0, 0, 0
30.1037, 266, 283, 14.5743, 0, 0, 0, 0
30.1381, 266, 283, 14.5743, 0, 0, 0, 0
30.1694, 266, 282, 15.6423, 0, 0, 0, 0
30.2085, 266, 283, 14.5743, 0, 0, 0, 0
30.2357, 266, 283, 13.4958, 0, 0, 0, 0
30.278, 266, 283, 14.5743, 0, 0, 0, 0
30.3052, 266, 283, 14.5743, 0, 0, 0, 0
30.3412, 266, 283, 14.5743, 0, 0, 0, 0
30.3751, 266, 283, 14.5743, 0, 0, 0, 0
30.4035, 266, 283, 14.5743, 0, 0, 0, 0
30.4361, 266, 283, 14.5743, 0, 0, 0, 0
30.4728, 266, 283, 14.5743, 0, 0, 0, 0
30.5098, 266, 283, 14.5743, 0, 0, 0, 0
30.5357, 266, 283, 14.3003, 0, 0, 0, 0
30.5736, 266, 283, 14.5743, 0, 0, 0, 0
30.6059, 266, 283, 14.3003, 0, 0, 0, 0
30.6403, 266, 283, 13.2406, 0, 0, 0, 0
30.6736, 266, 283, 13.2406, 0, 0, 0, 0
30.7067, 266, 283, 14.3003, 0, 0, 0, 0
30.7361, 266, 283, 13.2406, 0, 0, 0, 0
30.7724, 266, 283, 13.2406, 0, 0, 0, 0
30.8045, 266, 283, 13.4958, 0, 0, 0, 0
30.8362, 266, 283, 13.4958, 0, 0, 0, 0
30.8722, 266, 283, 13.4958, 0, 0, 0, 0
30.9039, 266, 283, 13.2406, 0, 0, 0, 0
30.9403, 266, 283, 13.2406, 0, 0, 0, 0
30.9737, 266, 283, 13.2406, 0, 0, 0, 0
31.0035, 266, 283, 13.2406, 0, 0, 0, 0
31.0384, 266, 283, 13.2406, 0, 0, 0, 0
31.0725, 266, 284, 12.1715, 0, 0, 0, 0
31.103, 266, 284, 12.1715, 0, 0, 0, 0
31.1344, 266, 284, 12.1715, 0, 0, 0, 0
31.1718, 266, 284, 12.1715, 0, 0, 0, 0
31.2065, 266, 284, 12.1715, 0, 0, 0, 0
31.2405, 267, 284, 12.4075, 0, 0, 0, 0
31.274, 267, 284, 12.4075, 0, 0, 0, 0
31.3042, 267, 284, 12.1715, 0, 0, 0, 0
31.3371, 267, 284, 12.4075, 0, 0, 0, 0
31.375, 267, 284, 12.4075, 0, 0, 0, 0
31.4095, 267, 284, 12.1715, 0, 0, 0, 0
31.4367, 267, 284, 12.4075, 0, 0, 0, 0
31.4716, 267, 284, 12.4075, 0, 0, 0, 0
31.506, 267, 284, 12.4075, 0, 0, 0, 0
31.5386, 267, 284, 12.4075, 0, 0, 0, 0
31.5755, 267, 284, 12.4075, 0, 0, 0, 0
31.6019, 267, 284, 11.0938, 0, 0, 0, 0
31.6366, 267, 284, 11.0938, 0, 0, 0, 0
31.6734, 267, 284, 11.0938, 0, 0, 0, 0
31.7098, 267, 284, 11.0938, 0, 0, 0, 0
31.7345, 267, 284, 11.0938, 0, 0, 0, 0
31.7719, 267, 284, 11.0938, 0, 0, 0, 0
31.8047, 267, 284, 11.0938, 0, 0, 0, 0
31.8407, 267, 284, 11.0938, 0, 0, 0, 0
31.8736, 267, 284, 11.0938, 0, 0, 0, 0
31.9086, 267, 284, 11.0938, 0, 0, 0, 0
31.938, 267, 284, 11.0938, 0, 0, 0, 0
31.9777, 267, 284, 11.0938, 0, 0, 0, 0
32.0104, 267, 284, 11.0938, 0, 0, 0, 0
32.0368, 267, 284, 11.0938, 0, 0, 0, 0
32.0712, 267, 284, 11.0938, 0, 0, 0, 0
32.1043, 267, 285, 10.008, 0, 0, 0, 0
32.1402, 267, 285, 10.008, 0, 0, 0, 0
32.1749, 267, 285, 10.008, 0, 0, 0, 0
32.2033, 267, 285, 10.008, 0, 0, 0, 0
32.2393, 267, 285, 10.008, 0, 0, 0, 0
