Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
214.663, 275, 104, -13.1574, 12, 0, 25, 12, 2, 99.335, -112.492, 
214.694, 274, 104, -13.1574, 12, 0, 25, 12, 2, 99.335, -112.492, 
214.73, 274, 105, -13.1574, 12, 0, 25, 12, 2, 99.335, -112.492, 
214.766, 274, 104, -11.6983, 12, 0, 25, 12, 2, 99.335, -111.033, 
214.795, 274, 105, -11.6983, 12, 0, 25, 12, 2, 99.335, -111.033, 
214.839, 275, 104, -11.6983, 12, 0, 25, 12, 2, 99.335, -111.033, 
214.86, 274, 105, -11.6983, 12, 0, 25, 12, 2, 99.335, -111.033, 
214.897, 274, 104, -11.5558, 12, 0, 25, 12, 2, 99.335, -110.891, 
214.933, 275, 104, -11.5558, 12, 0, 25, 12, 2, 99.335, -110.891, 
214.966, 274, 104, -11.5558, 12, 0, 25, 12, 2, 99.335, -110.891, 
214.993, 275, 104, -11.5558, 12, 0, 25, 12, 2, 99.335, -110.891, 
215.031, 275, 104, -11.5558, 12, 0, 25, 12, 2, 99.335, -110.891, 
215.065, 274, 104, -10.7324, 12, 0, 25, 12, 2, 99.335, -110.067, 
215.097, 275, 104, -10.7324, 12, 0, 25, 12, 2, 99.335, -110.067, 
215.132, 275, 104, -10.7324, 12, 0, 25, 12, 2, 99.335, -110.067, 
215.162, 275, 104, -10.7324, 12, 0, 25, 12, 2, 99.335, -110.067, 
215.197, 275, 104, -10.7324, 12, 0, 25, 12, 2, 99.335, -110.067, 
215.233, 274, 104, -8.27603, 12, 0, 25, 12, 2, 99.335, -107.611, 
215.269, 275, 104, -8.27603, 12, 0, 25, 12, 2, 99.335, -107.611, 
215.292, 275, 104, -8.27603, 12, 0, 25, 12, 2, 99.335, -107.611, 
215.33, 275, 104, -8.27603, 12, 0, 25, 12, 2, 99.335, -107.611, 
215.365, 275, 103, -8.27603, 12, 0, 25, 12, 2, 99.335, -107.611, 
215.395, 274, 103, -7.09742, 12, 0, 25, 12, 2, 99.2726, -106.37, 
215.437, 275, 103, -7.09742, 12, 0, 25, 12, 2, 99.2726, -106.37, 
215.461, 275, 103, -7.09742, 12, 0, 25, 12, 2, 99.2726, -106.37, 
215.494, 275, 103, -7.09742, 12, 0, 25, 12, 2, 99.2726, -106.37, 
215.755, 274, 103, -5.94193, 12, 0, 25, 12, 2, 99.2726, -105.215, 
215.787, 275, 103, -5.94193, 12, 0, 25, 12, 2, 99.2726, -105.215, 
215.824, 275, 103, -5.94193, 12, 0, 25, 12, 2, 99.2726, -105.215, 
215.859, 275, 103, -5.94193, 12, 0, 25, 12, 2, 99.2726, -105.215, 
215.884, 275, 103, -5.94193, 12, 0, 25, 12, 2, 99.2726, -105.215, 
215.919, 274, 103, -3.67406, 12, 0, 25, 12, 2, 99.2726, -102.947, 
215.954, 276, 103, -3.67406, 12, 0, 25, 12, 2, 99.2726, -102.947, 
215.979, 275, 103, -3.52058, 12, 0, 25, 12, 2, 99.6518, -103.172, 
216.015, 275, 103, -3.52058, 12, 0, 25, 12, 2, 99.6518, -103.172, 
216.049, 275, 103, -3.44233, 12, 0, 25, 12, 2, 99.6518, -103.094, 
216.078, 276, 103, -3.44233, 12, 0, 25, 12, 2, 99.6518, -103.094, 
216.109, 276, 102, -3.44233, 12, 0, 25, 12, 2, 99.6518, -103.094, 
216.147, 276, 102, -3.44233, 12, 0, 25, 12, 2, 99.6518, -103.094, 
216.173, 276, 103, -3.44233, 12, 0, 25, 12, 2, 99.6518, -103.094, 
216.205, 275, 103, -1.50667, 12, 0, 25, 12, 2, 99.6518, -101.158, 
216.241, 276, 103, -1.50667, 12, 0, 25, 12, 2, 99.6518, -101.158, 
216.272, 276, 102, -1.50667, 12, 0, 25, 12, 2, 99.6518, -101.158, 
216.299, 277, 103, -1.50667, 12, 0, 25, 12, 2, 99.6518, -101.158, 
216.336, 276, 102, -0.331569, 12, 0, 25, 12, 2, 99.9638, -100.295, 
216.364, 276, 102, -0.331569, 12, 0, 25, 12, 2, 99.9638, -100.295, 
216.398, 277, 103, -0.331569, 12, 0, 25, 12, 2, 99.9638, -100.295, 
216.434, 277, 103, -0.331569, 12, 0, 25, 12, 2, 99.9638, -100.295, 
216.46, 276, 102, -0.331569, 12, 0, 25, 12, 2, 99.9638, -100.295, 
216.493, 276, 102, -1.13972, 12, 0, 25, 12, 2, 99.9638, -101.104, 
216.528, 276, 102, -1.13972, 12, 0, 25, 12, 2, 99.9638, -101.104, 
216.591, 277, 103, -1.13972, 12, 0, 25, 12, 2, 99.9638, -101.104, 
216.626, 276, 102, -1.13972, 12, 0, 25, 12, 2, 99.9638, -101.104, 
216.655, 277, 102, -1.13972, 12, 0, 25, 12, 2, 99.9638, -101.104, 
216.687, 276, 102, 0.939731, 12, 0, 25, 12, 2, 99.9638, -99.0241, 
216.721, 276, 102, 0.939731, 12, 0, 25, 12, 2, 99.9638, -99.0241, 
216.748, 276, 102, 0.939731, 12, 0, 25, 12, 2, 99.9638, -99.0241, 
216.817, 276, 103, 0.939731, 12, 0, 25, 12, 2, 99.9638, -99.0241, 
217.102, 277, 103, 0.939731, 12, 0, 25, 12, 2, 99.9638, -99.0241, 
217.9, 276, 102, 5.3542, 12, 0, 25, 12, 2, 99.9638, -94.6096, 
218.162, 279, 102, 5.3542, 12, 0, 25, 12, 2, 99.9638, -94.6096, 
218.201, 279, 102, 5.3542, 12, 0, 25, 12, 2, 99.9638, -94.6096, 
218.229, 279, 101, 5.3542, 12, 0, 25, 12, 2, 99.9638, -94.6096, 
218.297, 278, 101, 16.4646, 12, 0, 25, 12, 2, 100.643, -84.1783, 
218.364, 279, 102, 16.4646, 12, 0, 25, 12, 2, 100.643, -84.1783, 
218.401, 279, 101, 16.4646, 12, 0, 25, 12, 2, 100.643, -84.1783, 
218.434, 279, 101, 16.4646, 12, 0, 25, 12, 2, 100.643, -84.1783, 
218.461, 279, 101, 16.4646, 12, 0, 25, 12, 2, 100.643, -84.1783, 
218.529, 278, 101, 15.3963, 12, 0, 25, 12, 2, 100.643, -85.2465, 
218.562, 278, 101, 15.3963, 12, 0, 25, 12, 2, 100.643, -85.2465, 
218.597, 278, 101, 18.4595, 12, 0, 25, 12, 2, 100.643, -82.1833, 
218.628, 280, 101, 18.4595, 12, 0, 25, 12, 2, 100.643, -82.1833, 
218.661, 279, 101, 18.1004, 12, 0, 25, 12, 2, 101.014, -82.9135, 
218.698, 280, 101, 18.1004, 12, 0, 25, 12, 2, 101.014, -82.9135, 
218.729, 280, 101, 18.1004, 12, 0, 25, 12, 2, 101.014, -82.9135, 
218.76, 280, 101, 18.1004, 12, 0, 25, 12, 2, 101.014, -82.9135, 
218.796, 279, 101, 18.1004, 12, 0, 25, 12, 2, 101.014, -82.9135, 
218.832, 279, 101, 18.6939, 12, 0, 25, 12, 2, 101.014, -82.3199, 
218.866, 279, 100, 18.6939, 12, 0, 25, 12, 2, 101.014, -82.3199, 
218.896, 279, 101, 18.6939, 12, 0, 25, 12, 2, 101.014, -82.3199, 
218.929, 279, 101, 18.6939, 12, 0, 25, 12, 2, 101.014, -82.3199, 
218.961, 279, 100, 22.1258, 12, 0, 25, 12, 2, 100.942, -78.8164, 
218.997, 280, 100, 22.1258, 12, 0, 25, 12, 2, 100.942, -78.8164, 
219.029, 279, 100, 22.1258, 12, 0, 25, 12, 2, 100.942, -78.8164, 
219.062, 280, 101, 22.1258, 12, 0, 25, 12, 2, 100.942, -78.8164, 
219.097, 279, 100, 22.1258, 12, 0, 25, 12, 2, 100.942, -78.8164, 
219.129, 279, 100, 21.2802, 12, 0, 25, 12, 2, 100.942, -79.6619, 
219.161, 280, 100, 21.2802, 12, 0, 25, 12, 2, 100.942, -79.6619, 
219.195, 280, 100, 21.2802, 12, 0, 25, 12, 2, 100.942, -79.6619, 
219.23, 280, 100, 21.2802, 12, 0, 25, 12, 2, 100.942, -79.6619, 
219.265, 279, 100, 22.4319, 12, 0, 25, 12, 2, 100.942, -78.5102, 
219.297, 280, 100, 22.4319, 12, 0, 25, 12, 2, 100.942, -78.5102, 
219.333, 280, 100, 22.4319, 12, 0, 25, 12, 2, 100.942, -78.5102, 
219.362, 280, 100, 22.4319, 12, 0, 25, 12, 2, 100.942, -78.5102, 
219.398, 280, 100, 22.4319, 12, 0, 25, 12, 2, 100.942, -78.5102, 
219.429, 279, 100, 22.4829, 12, 0, 25, 12, 2, 100.942, -78.4592, 
219.462, 280, 101, 22.4829, 12, 0, 25, 12, 2, 100.942, -78.4592, 
219.495, 280, 100, 22.4829, 12, 0, 25, 12, 2, 100.942, -78.4592, 
219.53, 280, 100, 22.4829, 12, 0, 25, 12, 2, 100.942, -78.4592, 
219.565, 279, 100, 24.8682, 12, 0, 25, 12, 2, 100.942, -76.074, 
219.595, 281, 100, 24.8682, 12, 0, 25, 12, 2, 100.942, -76.074, 
219.63, 281, 100, 24.8682, 12, 0, 25, 12, 2, 100.942, -76.074, 
219.661, 281, 100, 24.8682, 12, 0, 25, 12, 2, 100.942, -76.074, 
219.693, 281, 100, 24.8682, 12, 0, 25, 12, 2, 100.942, -76.074, 
219.732, 280, 100, 25.5074, 12, 0, 25, 12, 2, 101.31, -75.8025, 
219.764, 280, 100, 25.5074, 12, 0, 25, 12, 2, 101.31, -75.8025, 
219.796, 280, 100, 26.4593, 12, 0, 25, 12, 2, 101.31, -74.8506, 
219.829, 280, 100, 26.4593, 12, 0, 25, 12, 2, 101.31, -74.8506, 
219.861, 280, 100, 27.4835, 12, 0, 25, 12, 2, 101.31, -73.8264, 
219.895, 280, 100, 27.4835, 12, 0, 25, 12, 2, 101.31, -73.8264, 
219.931, 280, 100, 27.4835, 12, 0, 25, 12, 2, 101.31, -73.8264, 
219.962, 281, 100, 27.4835, 12, 0, 25, 12, 2, 101.31, -73.8264, 
219.994, 281, 100, 27.4835, 12, 0, 25, 12, 2, 101.31, -73.8264, 
220.033, 280, 100, 29.0094, 12, 0, 25, 12, 2, 101.31, -72.3005, 
220.064, 281, 100, 29.0094, 12, 0, 25, 12, 2, 101.31, -72.3005, 
220.096, 281, 100, 29.0094, 12, 0, 25, 12, 2, 101.31, -72.3005, 
220.128, 281, 100, 29.0094, 12, 0, 25, 12, 2, 101.31, -72.3005, 
220.161, 280, 100, 30.1724, 12, 0, 25, 12, 2, 101.31, -71.1376, 
220.194, 281, 100, 30.1724, 12, 0, 25, 12, 2, 101.31, -71.1376, 
220.23, 281, 100, 30.1724, 12, 0, 25, 12, 2, 101.31, -71.1376, 
220.26, 281, 100, 30.1724, 12, 0, 25, 12, 2, 101.31, -71.1376, 
220.293, 281, 100, 30.1724, 12, 0, 25, 12, 2, 101.31, -71.1376, 
220.329, 280, 100, 32.16, 12, 0, 25, 12, 2, 101.31, -69.15, 
220.362, 282, 100, 32.16, 12, 0, 25, 12, 2, 101.31, -69.15, 
220.394, 281, 100, 32.16, 12, 0, 25, 12, 2, 101.31, -69.15, 
220.429, 281, 99, 32.16, 12, 0, 25, 12, 2, 101.31, -69.15, 
220.461, 281, 99, 32.16, 12, 0, 25, 12, 2, 101.31, -69.15, 
220.494, 281, 99, 33.2097, 12, 0, 25, 12, 2, 101.602, -68.3918, 
220.534, 281, 100, 33.2097, 12, 0, 25, 12, 2, 101.602, -68.3918, 
220.563, 281, 100, 33.2097, 12, 0, 25, 12, 2, 101.602, -68.3918, 
220.597, 281, 100, 33.2097, 12, 0, 25, 12, 2, 101.602, -68.3918, 
220.63, 281, 100, 33.2097, 12, 0, 25, 12, 2, 101.602, -68.3918, 
220.661, 281, 99, 34.319, 12, 0, 25, 12, 2, 101.602, -67.2825, 
220.693, 282, 100, 34.319, 12, 0, 25, 12, 2, 101.602, -67.2825, 
220.731, 282, 99, 34.319, 12, 0, 25, 12, 2, 101.602, -67.2825, 
220.765, 282, 100, 34.319, 12, 0, 25, 12, 2, 101.602, -67.2825, 
220.802, 281, 99, 35.0769, 12, 0, 25, 12, 2, 101.602, -66.5247, 
220.83, 282, 100, 35.0769, 12, 0, 25, 12, 2, 101.602, -66.5247, 
220.862, 282, 100, 35.0769, 12, 0, 25, 12, 2, 101.602, -66.5247, 
220.894, 282, 100, 35.0769, 12, 0, 25, 12, 2, 101.602, -66.5247, 
220.935, 282, 100, 35.0769, 12, 0, 25, 12, 2, 101.602, -66.5247, 
220.965, 281, 99, 38.1302, 12, 0, 25, 12, 2, 101.602, -63.4713, 
220.994, 282, 99, 38.1302, 12, 0, 25, 12, 2, 101.602, -63.4713, 
221.03, 281, 99, 39.0995, 12, 0, 25, 12, 2, 101.602, -62.502, 
221.062, 282, 99, 39.0995, 12, 0, 25, 12, 2, 101.602, -62.502, 
221.095, 281, 99, 40.0008, 12, 0, 25, 12, 2, 101.602, -61.6007, 
221.129, 282, 99, 40.0008, 12, 0, 25, 12, 2, 101.602, -61.6007, 
221.16, 282, 99, 40.0008, 12, 0, 25, 12, 2, 101.602, -61.6007, 
221.193, 282, 99, 40.0008, 12, 0, 25, 12, 2, 101.602, -61.6007, 
221.228, 282, 99, 40.0008, 12, 0, 25, 12, 2, 101.602, -61.6007, 
221.261, 281, 99, 40.0341, 12, 0, 25, 12, 2, 101.602, -61.5674, 
221.294, 283, 100, 40.0341, 12, 0, 25, 12, 2, 101.602, -61.5674, 
221.329, 283, 100, 40.0341, 12, 0, 25, 12, 2, 101.602, -61.5674, 
221.362, 283, 100, 40.0341, 12, 0, 25, 12, 2, 101.602, -61.5674, 
221.395, 282, 99, 40.8546, 12, 0, 25, 12, 2, 101.965, -61.1106, 
221.429, 282, 99, 40.8546, 12, 0, 25, 12, 2, 101.965, -61.1106, 
221.461, 282, 99, 40.8546, 12, 0, 25, 12, 2, 101.965, -61.1106, 
221.494, 283, 99, 40.8546, 12, 0, 25, 12, 2, 101.965, -61.1106, 
221.534, 283, 99, 40.8546, 12, 0, 25, 12, 2, 101.965, -61.1106, 
221.569, 282, 99, 44.064, 12, 0, 25, 12, 2, 101.965, -57.9012, 
221.593, 283, 99, 44.064, 12, 0, 25, 12, 2, 101.965, -57.9012, 
221.628, 282, 99, 44.1591, 12, 0, 25, 12, 2, 101.965, -57.806, 
221.661, 283, 100, 44.1591, 12, 0, 25, 12, 2, 101.965, -57.806, 
221.696, 282, 99, 44.9159, 12, 0, 25, 12, 2, 101.965, -57.0492, 
221.729, 283, 100, 44.9159, 12, 0, 25, 12, 2, 101.965, -57.0492, 
221.761, 283, 100, 44.9159, 12, 0, 25, 12, 2, 101.965, -57.0492, 
221.795, 283, 99, 44.9159, 12, 0, 25, 12, 2, 101.965, -57.0492, 
221.829, 283, 100, 44.9159, 12, 0, 25, 12, 2, 101.965, -57.0492, 
221.861, 282, 99, 46.5154, 12, 0, 25, 12, 2, 101.965, -55.4498, 
221.895, 283, 99, 46.5154, 12, 0, 25, 12, 2, 101.965, -55.4498, 
221.93, 283, 99, 46.5154, 12, 0, 25, 12, 2, 101.965, -55.4498, 
221.965, 283, 99, 46.5154, 12, 0, 25, 12, 2, 101.965, -55.4498, 
221.995, 282, 99, 48.2687, 12, 0, 25, 12, 2, 101.965, -53.6964, 
222.029, 283, 99, 48.2687, 12, 0, 25, 12, 2, 101.965, -53.6964, 
222.062, 284, 100, 48.2687, 12, 0, 25, 12, 2, 101.965, -53.6964, 
222.094, 284, 100, 48.2687, 12, 0, 25, 12, 2, 101.965, -53.6964, 
222.131, 283, 100, 48.2687, 12, 0, 25, 12, 2, 101.965, -53.6964, 
222.166, 282, 99, 49.8652, 12, 0, 25, 12, 2, 101.965, -52.0999, 
222.194, 283, 99, 49.8652, 12, 0, 25, 12, 2, 101.965, -52.0999, 
222.229, 282, 99, 51.3543, 12, 0, 25, 12, 2, 101.965, -50.6108, 
222.261, 284, 99, 51.3543, 12, 0, 25, 12, 2, 101.965, -50.6108, 
222.295, 283, 99, 52.3237, 12, 0, 25, 12, 2, 102.328, -50.0041, 
222.336, 284, 99, 52.3237, 12, 0, 25, 12, 2, 102.328, -50.0041, 
222.36, 284, 99, 52.3237, 12, 0, 25, 12, 2, 102.328, -50.0041, 
222.397, 284, 99, 52.3237, 12, 0, 25, 12, 2, 102.328, -50.0041, 
222.432, 284, 99, 52.3237, 12, 0, 25, 12, 2, 102.328, -50.0041, 
222.465, 283, 99, 52.4303, 12, 0, 25, 12, 2, 102.328, -49.8974, 
222.494, 284, 100, 52.4303, 12, 0, 25, 12, 2, 102.328, -49.8974, 
222.531, 284, 99, 52.4303, 12, 0, 25, 12, 2, 102.328, -49.8974, 
222.565, 284, 100, 52.4303, 12, 0, 25, 12, 2, 102.328, -49.8974, 
222.597, 283, 99, 55.0502, 12, 0, 25, 12, 2, 102.328, -47.2776, 
222.632, 284, 100, 55.0502, 12, 0, 25, 12, 2, 102.328, -47.2776, 
222.663, 284, 99, 55.0502, 12, 0, 25, 12, 2, 102.328, -47.2776, 
222.696, 284, 99, 55.0502, 12, 0, 25, 12, 2, 102.328, -47.2776, 
222.73, 284, 99, 55.0502, 12, 0, 25, 12, 2, 102.328, -47.2776, 
222.763, 283, 99, 56.4715, 12, 0, 25, 12, 2, 102.328, -45.8563, 
222.794, 284, 99, 56.4715, 12, 0, 25, 12, 2, 102.328, -45.8563, 
222.83, 284, 99, 56.4715, 12, 0, 25, 12, 2, 102.328, -45.8563, 
222.866, 285, 100, 56.4715, 12, 0, 25, 12, 2, 102.328, -45.8563, 
222.895, 285, 100, 56.4715, 12, 0, 25, 12, 2, 102.328, -45.8563, 
222.934, 284, 99, 59.0321, 12, 0, 25, 12, 2, 102.689, -43.6573, 
222.965, 285, 100, 59.0321, 12, 0, 25, 12, 2, 102.689, -43.6573, 
222.993, 285, 100, 59.0321, 12, 0, 25, 12, 2, 102.689, -43.6573, 
223.03, 285, 100, 59.0321, 12, 0, 25, 12, 2, 102.689, -43.6573, 
223.062, 284, 100, 59.0321, 12, 0, 25, 12, 2, 102.689, -43.6573, 
223.093, 284, 99, 60.1513, 12, 0, 25, 12, 2, 102.689, -42.5381, 
223.134, 285, 99, 60.1513, 12, 0, 25, 12, 2, 102.689, -42.5381, 
223.161, 285, 99, 60.1513, 12, 0, 25, 12, 2, 102.689, -42.5381, 
223.194, 285, 99, 60.1513, 12, 0, 25, 12, 2, 102.689, -42.5381, 
223.233, 284, 99, 62.3466, 12, 0, 25, 12, 2, 102.689, -40.3428, 
223.262, 285, 99, 62.3466, 12, 0, 25, 12, 2, 102.689, -40.3428, 
223.296, 285, 99, 62.3466, 12, 0, 25, 12, 2, 102.689, -40.3428, 
223.332, 285, 99, 62.3466, 12, 0, 25, 12, 2, 102.689, -40.3428, 
223.363, 285, 100, 62.3466, 12, 0, 25, 12, 2, 102.689, -40.3428, 
223.394, 284, 99, 64.2772, 12, 0, 25, 12, 2, 102.689, -38.4122, 
223.434, 285, 100, 64.2772, 12, 0, 25, 12, 2, 102.689, -38.4122, 
223.464, 284, 99, 64.4652, 12, 0, 25, 12, 2, 102.689, -38.2242, 
223.495, 285, 100, 64.4652, 12, 0, 25, 12, 2, 102.689, -38.2242, 
223.531, 284, 99, 65.447, 12, 0, 25, 12, 2, 102.689, -37.2424, 
223.562, 285, 99, 65.447, 12, 0, 25, 12, 2, 102.689, -37.2424, 
223.595, 285, 99, 65.447, 12, 0, 25, 12, 2, 102.689, -37.2424, 
223.632, 285, 99, 65.447, 12, 0, 25, 12, 2, 102.689, -37.2424, 
223.664, 285, 99, 65.447, 12, 0, 25, 12, 2, 102.689, -37.2424, 
223.694, 284, 99, 67.4958, 12, 0, 25, 12, 2, 102.689, -35.1936, 
223.734, 286, 99, 67.4958, 12, 0, 25, 12, 2, 102.689, -35.1936, 
223.764, 286, 99, 67.4958, 12, 0, 25, 12, 2, 102.689, -35.1936, 
223.796, 286, 99, 67.4958, 12, 0, 25, 12, 2, 102.689, -35.1936, 
223.837, 285, 99, 68.6282, 12, 0, 25, 12, 2, 103.05, -34.4218, 
223.86, 286, 99, 68.6282, 12, 0, 25, 12, 2, 103.05, -34.4218, 
223.893, 285, 99, 68.6282, 12, 0, 25, 12, 2, 103.05, -34.4218, 
223.933, 285, 99, 68.6282, 12, 0, 25, 12, 2, 103.05, -34.4218, 
223.961, 285, 99, 68.6282, 12, 0, 25, 12, 2, 103.05, -34.4218, 
223.995, 285, 99, 69.6086, 12, 0, 25, 12, 2, 103.05, -33.4414, 
224.034, 285, 99, 69.6086, 12, 0, 25, 12, 2, 103.05, -33.4414, 
224.064, 285, 99, 69.6086, 12, 0, 25, 12, 2, 103.05, -33.4414, 
224.098, 286, 99, 69.6086, 12, 0, 25, 12, 2, 103.05, -33.4414, 
224.136, 285, 99, 70.7105, 12, 0, 25, 12, 2, 103.05, -32.3395, 
224.16, 286, 100, 70.7105, 12, 0, 25, 12, 2, 103.05, -32.3395, 
224.194, 286, 100, 70.7105, 12, 0, 25, 12, 2, 103.05, -32.3395, 
224.236, 286, 100, 70.7105, 12, 0, 25, 12, 2, 103.05, -32.3395, 
224.263, 286, 99, 70.7105, 12, 0, 25, 12, 2, 103.05, -32.3395, 
224.294, 285, 99, 73.5475, 12, 0, 25, 12, 2, 103.05, -29.5025, 
224.337, 286, 99, 73.5475, 12, 0, 25, 12, 2, 103.05, -29.5025, 
224.362, 286, 99, 73.5475, 12, 0, 25, 12, 2, 103.05, -29.5025, 
224.396, 286, 100, 73.5475, 12, 0, 25, 12, 2, 103.05, -29.5025, 
224.439, 285, 99, 73.4452, 12, 0, 25, 12, 2, 103.05, -29.6048, 
224.46, 286, 99, 73.4452, 12, 0, 25, 12, 2, 103.05, -29.6048, 
224.494, 286, 99, 73.4452, 12, 0, 25, 12, 2, 103.05, -29.6048, 
224.533, 286, 99, 73.4452, 12, 0, 25, 12, 2, 103.05, -29.6048, 
224.562, 286, 99, 73.4452, 12, 0, 25, 12, 2, 103.05, -29.6048, 
224.596, 285, 99, 75.838, 12, 0, 25, 12, 2, 103.05, -27.2121, 
224.633, 286, 99, 75.838, 12, 0, 25, 12, 2, 103.05, -27.2121, 
224.66, 285, 99, 75.9512, 12, 0, 25, 12, 2, 103.05, -27.0989, 
224.694, 286, 99, 75.9512, 12, 0, 25, 12, 2, 103.05, -27.0989, 
224.733, 285, 99, 76.9784, 12, 0, 25, 12, 2, 103.05, -26.0716, 
224.762, 287, 99, 76.9784, 12, 0, 25, 12, 2, 103.05, -26.0716, 
224.794, 287, 99, 76.9784, 12, 0, 25, 12, 2, 103.05, -26.0716, 
224.835, 286, 99, 76.9784, 12, 0, 25, 12, 2, 103.05, -26.0716, 
224.863, 286, 99, 76.9784, 12, 0, 25, 12, 2, 103.05, -26.0716, 
224.893, 286, 99, 78.4295, 12, 0, 25, 12, 2, 103.41, -24.9801, 
224.931, 286, 99, 78.4295, 12, 0, 25, 12, 2, 103.41, -24.9801, 
224.962, 287, 99, 78.4295, 12, 0, 25, 12, 2, 103.41, -24.9801, 
225.001, 287, 99, 78.4295, 12, 0, 25, 12, 2, 103.41, -24.9801, 
225.034, 286, 99, 80.7149, 12, 0, 25, 12, 2, 103.41, -22.6947, 
225.06, 287, 99, 80.7149, 12, 0, 25, 12, 2, 103.41, -22.6947, 
225.095, 287, 99, 80.7149, 12, 0, 25, 12, 2, 103.41, -22.6947, 
225.13, 287, 99, 80.7149, 12, 0, 25, 12, 2, 103.41, -22.6947, 
225.163, 287, 99, 80.7149, 12, 0, 25, 12, 2, 103.41, -22.6947, 
225.196, 286, 99, 80.7273, 12, 0, 25, 12, 2, 103.41, -22.6823, 
225.231, 287, 99, 80.7273, 12, 0, 25, 12, 2, 103.41, -22.6823, 
225.261, 287, 99, 80.7273, 12, 0, 25, 12, 2, 103.41, -22.6823, 
225.295, 287, 99, 80.7273, 12, 0, 25, 12, 2, 103.41, -22.6823, 
225.332, 287, 98, 80.7273, 12, 0, 25, 12, 2, 103.41, -22.6823, 
225.36, 286, 98, 84.1394, 12, 0, 25, 12, 2, 103.325, -19.1851, 
225.393, 288, 99, 84.1394, 12, 0, 25, 12, 2, 103.325, -19.1851, 
225.429, 287, 99, 84.1394, 12, 0, 25, 12, 3, 103.325, -19.1851, 
225.465, 287, 99, 84.1394, 12, 0, 25, 12, 3, 103.325, -19.1851, 
225.496, 287, 99, 84.1394, 12, 0, 25, 12, 3, 103.325, -19.1851, 
225.531, 287, 98, 85.2169, 12, 0, 25, 12, 3, 103.681, -18.4641, 
225.561, 287, 99, 85.2169, 12, 0, 25, 12, 3, 103.681, -18.4641, 
225.593, 287, 99, 85.2169, 12, 0, 25, 12, 3, 103.681, -18.4641, 
225.629, 287, 99, 85.2169, 12, 0, 25, 12, 3, 103.681, -18.4641, 
225.66, 287, 98, 86.4952, 12, 0, 25, 12, 3, 103.681, -17.1857, 
225.693, 287, 99, 86.4952, 12, 0, 25, 12, 3, 103.681, -17.1857, 
225.73, 287, 99, 86.4952, 12, 0, 25, 12, 3, 103.681, -17.1857, 
225.76, 287, 99, 86.4952, 12, 0, 25, 12, 3, 103.681, -17.1857, 
225.793, 287, 98, 86.4952, 12, 0, 25, 12, 3, 103.681, -17.1857, 
225.831, 287, 98, 87.693, 12, 0, 25, 12, 3, 103.681, -15.9879, 
225.862, 288, 99, 87.693, 12, 0, 25, 12, 3, 103.681, -15.9879, 
225.893, 287, 98, 88.7171, 12, 14, 25, 30, 3, 103.681, -14.9638, 
225.932, 288, 100, 88.7171, 12, 14, 25, 30, 3, 103.681, -14.9638, 
225.961, 287, 99, 89.8717, 12, 14, 25, 30, 3, 103.768, -13.8964, 
225.994, 288, 100, 89.8717, 12, 14, 25, 30, 3, 103.768, -13.8964, 
226.032, 288, 100, 89.8717, 12, 14, 25, 30, 3, 103.768, -13.8964, 
226.062, 288, 98, 89.8717, 12, 14, 25, 30, 3, 103.768, -13.8964, 
226.093, 288, 99, 89.8717, 12, 14, 25, 30, 3, 103.768, -13.8964, 
226.129, 287, 99, 92.1023, 12, 14, 25, 30, 3, 103.768, -11.6658, 
226.165, 288, 99, 92.1023, 12, 14, 25, 30, 3, 103.768, -11.6658, 
226.195, 288, 99, 92.1023, 12, 14, 25, 30, 3, 103.768, -11.6658, 
226.236, 288, 99, 92.1023, 12, 14, 25, 30, 3, 103.768, -11.6658, 
226.261, 287, 99, 93.3867, 12, 14, 25, 30, 3, 103.768, -10.3814, 
226.293, 288, 98, 93.3867, 12, 14, 25, 30, 3, 103.768, -10.3814, 
226.33, 288, 99, 93.3867, 12, 14, 25, 30, 3, 103.768, -10.3814, 
226.362, 288, 99, 93.3867, 12, 14, 25, 30, 3, 103.768, -10.3814, 
226.394, 288, 99, 93.3867, 12, 14, 25, 30, 3, 103.768, -10.3814, 
226.43, 287, 98, 95.6892, 12, 14, 25, 30, 3, 103.681, -7.9917, 
226.461, 288, 99, 95.6892, 12, 14, 25, 30, 3, 103.681, -7.9917, 
226.493, 288, 99, 95.6892, 12, 14, 25, 30, 3, 103.681, -7.9917, 
226.529, 288, 99, 95.6892, 12, 14, 25, 30, 3, 103.681, -7.9917, 
226.562, 287, 98, 96.8654, 12, 14, 25, 30, 3, 103.681, -6.81548, 
226.597, 288, 99, 96.8654, 12, 14, 25, 30, 3, 103.681, -6.81548, 
226.633, 289, 99, 96.8654, 12, 14, 25, 30, 3, 103.681, -6.81548, 
226.661, 289, 99, 96.8654, 12, 14, 25, 30, 3, 103.681, -6.81548, 
226.694, 289, 99, 96.8654, 12, 14, 25, 30, 3, 103.681, -6.81548, 
226.731, 288, 98, 98.014, 12, 14, 25, 30, 3, 104.036, -6.0222, 
226.761, 289, 99, 98.014, 12, 14, 25, 30, 3, 104.036, -6.0222, 
226.793, 289, 99, 98.014, 12, 14, 25, 30, 3, 104.036, -6.0222, 
226.829, 289, 99, 98.014, 12, 14, 25, 30, 3, 104.036, -6.0222, 
