Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
160.244, 392, 148, 53.257, 12, 14, 25, 30, 3, 59.9536, -6.6966, 
160.28, 392, 149, 53.257, 12, 14, 25, 30, 3, 59.9536, -6.6966, 
160.316, 392, 149, 53.257, 12, 14, 25, 30, 3, 59.9536, -6.6966, 
160.344, 391, 148, 53.2807, 12, 14, 25, 30, 3, 59.9536, -6.67287, 
160.378, 392, 149, 53.2807, 12, 14, 25, 30, 3, 59.9536, -6.67287, 
160.411, 392, 149, 53.2807, 12, 14, 25, 30, 3, 59.9536, -6.67287, 
160.445, 392, 149, 53.2807, 12, 14, 25, 30, 3, 59.9536, -6.67287, 
160.475, 392, 149, 53.2807, 12, 14, 25, 30, 3, 59.9536, -6.67287, 
160.516, 391, 148, 53.9878, 12, 14, 25, 30, 3, 59.9536, -5.96573, 
160.542, 393, 149, 53.9878, 12, 14, 25, 30, 3, 59.9536, -5.96573, 
160.575, 393, 149, 53.9878, 12, 14, 25, 30, 3, 59.9536, -5.96573, 
160.612, 393, 149, 53.9878, 12, 14, 25, 30, 3, 59.9536, -5.96573, 
160.641, 392, 148, 54.1519, 12, 14, 25, 30, 3, 60.3763, -6.22437, 
160.674, 393, 149, 54.1519, 12, 14, 25, 30, 3, 60.3763, -6.22437, 
160.711, 393, 149, 54.1519, 12, 14, 25, 30, 3, 60.3763, -6.22437, 
160.743, 393, 149, 54.1519, 12, 14, 25, 30, 3, 60.3763, -6.22437, 
160.775, 393, 150, 54.1519, 12, 14, 25, 30, 3, 60.3763, -6.22437, 
160.816, 392, 149, 53.436, 12, 14, 25, 30, 3, 60.1331, -6.69706, 
160.844, 394, 150, 53.436, 12, 14, 25, 30, 3, 60.1331, -6.69706, 
160.879, 393, 149, 53.3729, 12, 14, 25, 30, 3, 60.5615, -7.18861, 
160.914, 394, 150, 53.3729, 12, 14, 25, 30, 3, 60.5615, -7.18861, 
160.942, 393, 149, 53.3666, 12, 14, 25, 30, 3, 60.5615, -7.19492, 
160.974, 394, 150, 53.3666, 12, 14, 25, 30, 3, 60.5615, -7.19492, 
161.012, 394, 150, 53.3666, 12, 14, 25, 30, 3, 60.5615, -7.19492, 
161.044, 394, 150, 53.3666, 12, 14, 25, 30, 3, 60.5615, -7.19492, 
161.076, 394, 150, 53.3666, 12, 14, 25, 30, 3, 60.5615, -7.19492, 
161.112, 393, 149, 53.9887, 12, 14, 25, 30, 3, 60.5615, -6.57282, 
161.145, 394, 150, 53.9887, 12, 14, 25, 30, 3, 60.5615, -6.57282, 
161.18, 395, 150, 53.9887, 12, 14, 25, 30, 3, 60.5615, -6.57282, 
161.21, 395, 150, 53.9887, 12, 14, 25, 30, 3, 60.5615, -6.57282, 
161.241, 394, 149, 54.0817, 12, 14, 25, 30, 3, 60.9936, -6.91185, 
161.275, 395, 150, 54.0817, 12, 14, 25, 30, 3, 60.9936, -6.91185, 
161.313, 395, 150, 54.0817, 12, 14, 25, 30, 3, 60.9936, -6.91185, 
161.343, 395, 150, 54.0817, 12, 14, 25, 30, 3, 60.9936, -6.91185, 
161.381, 395, 150, 54.0817, 12, 14, 25, 30, 3, 60.9936, -6.91185, 
161.413, 394, 149, 54.0581, 12, 14, 25, 30, 3, 60.9936, -6.93546, 
161.443, 395, 150, 54.0581, 12, 14, 25, 30, 3, 60.9936, -6.93546, 
161.48, 396, 150, 54.0581, 12, 14, 25, 30, 3, 60.9936, -6.93546, 
161.516, 396, 150, 54.0581, 12, 14, 25, 30, 3, 60.9936, -6.93546, 
161.544, 396, 150, 54.0581, 12, 14, 25, 30, 3, 60.9936, -6.93546, 
161.574, 395, 149, 54.0579, 12, 14, 25, 30, 3, 61.4293, -7.37141, 
161.611, 396, 151, 54.0579, 12, 14, 25, 30, 3, 61.4293, -7.37141, 
161.648, 396, 151, 54.0579, 12, 14, 25, 30, 3, 61.4293, -7.37141, 
161.675, 397, 150, 54.0579, 12, 14, 25, 30, 3, 61.4293, -7.37141, 
161.716, 397, 150, 54.0579, 12, 14, 25, 30, 3, 61.4293, -7.37141, 
161.748, 396, 150, 52.5318, 12, 14, 25, 30, 3, 61.631, -9.09918, 
161.783, 397, 150, 52.5318, 12, 14, 25, 30, 3, 61.631, -9.09918, 
161.818, 397, 150, 52.5318, 12, 14, 25, 30, 3, 61.631, -9.09918, 
161.85, 397, 151, 52.5318, 12, 14, 25, 30, 3, 61.631, -9.09918, 
161.879, 396, 150, 53.2725, 12, 14, 25, 30, 3, 61.631, -8.35842, 
161.912, 397, 151, 53.2725, 12, 14, 25, 30, 3, 61.631, -8.35842, 
161.946, 398, 150, 53.2725, 12, 14, 25, 30, 3, 61.631, -8.35842, 
161.977, 398, 150, 53.2725, 12, 14, 25, 30, 3, 61.631, -8.35842, 
162.01, 398, 150, 53.2725, 12, 14, 25, 30, 3, 61.631, -8.35842, 
162.046, 397, 150, 52.5239, 12, 14, 25, 30, 3, 62.0764, -9.55249, 
162.08, 398, 151, 52.5239, 12, 14, 25, 30, 3, 62.0764, -9.55249, 
162.116, 397, 150, 52.4407, 12, 14, 25, 30, 3, 62.0764, -9.63575, 
162.146, 398, 152, 52.4407, 12, 14, 25, 30, 3, 62.0764, -9.63575, 
162.178, 397, 151, 53.2734, 12, 14, 25, 30, 3, 61.8375, -8.56411, 
162.217, 399, 151, 53.2734, 12, 14, 25, 30, 3, 61.8375, -8.56411, 
162.245, 399, 151, 53.2734, 12, 14, 25, 30, 3, 61.8375, -8.56411, 
162.273, 399, 152, 53.2734, 12, 14, 25, 30, 3, 61.8375, -8.56411, 
162.31, 399, 151, 53.2734, 12, 14, 25, 30, 3, 61.8375, -8.56411, 
162.347, 398, 151, 52.4398, 12, 14, 25, 30, 3, 62.2892, -9.84936, 
162.379, 399, 151, 52.4398, 12, 14, 25, 30, 3, 62.2892, -9.84936, 
162.416, 399, 151, 52.4398, 12, 14, 25, 30, 3, 62.2892, -9.84936, 
162.444, 399, 151, 52.4398, 12, 14, 25, 30, 3, 62.2892, -9.84936, 
162.474, 398, 151, 51.611, 12, 14, 25, 30, 3, 62.2892, -10.6782, 
162.511, 400, 151, 51.611, 12, 14, 25, 30, 3, 62.2892, -10.6782, 
162.549, 400, 151, 51.611, 12, 14, 25, 30, 2, 62.2892, -10.6782, 
162.572, 400, 151, 51.611, 12, 14, 25, 30, 2, 62.2892, -10.6782, 
162.611, 400, 151, 51.611, 12, 14, 25, 30, 2, 62.2892, -10.6782, 
162.643, 399, 151, 52.4232, 12, 14, 25, 30, 2, 62.7447, -10.3215, 
162.679, 400, 152, 52.4232, 12, 14, 25, 30, 2, 62.7447, -10.3215, 
162.711, 400, 152, 52.4232, 12, 14, 25, 30, 2, 62.7447, -10.3215, 
162.746, 401, 152, 52.4232, 12, 14, 25, 30, 2, 62.7447, -10.3215, 
162.774, 401, 152, 52.4232, 12, 14, 25, 30, 2, 62.7447, -10.3215, 
162.811, 400, 151, 52.3493, 12, 14, 25, 30, 2, 63.2039, -10.8546, 
162.848, 401, 152, 52.3493, 12, 14, 25, 30, 2, 63.2039, -10.8546, 
162.873, 401, 152, 52.3493, 12, 14, 25, 30, 2, 63.2039, -10.8546, 
162.91, 401, 152, 52.3493, 12, 14, 25, 30, 2, 63.2039, -10.8546, 
162.946, 401, 152, 52.3493, 12, 14, 25, 30, 2, 63.2039, -10.8546, 
162.979, 400, 151, 51.6101, 12, 0, 25, 12, 2, 63.2039, -11.5938, 
163.014, 402, 152, 51.6101, 12, 0, 25, 12, 2, 63.2039, -11.5938, 
163.042, 402, 152, 51.6101, 12, 0, 25, 12, 2, 63.2039, -11.5938, 
163.073, 402, 152, 51.6101, 12, 0, 25, 12, 2, 63.2039, -11.5938, 
163.109, 401, 151, 52.4306, 12, 0, 25, 12, 2, 63.6669, -11.2363, 
163.145, 402, 152, 52.4306, 12, 0, 25, 12, 2, 63.6669, -11.2363, 
163.172, 402, 152, 52.4306, 12, 0, 25, 12, 2, 63.6669, -11.2363, 
163.214, 402, 152, 52.4306, 12, 0, 25, 12, 2, 63.6669, -11.2363, 
163.251, 402, 152, 52.4306, 12, 0, 25, 12, 2, 63.6669, -11.2363, 
163.274, 401, 151, 51.611, 12, 0, 25, 12, 2, 63.6669, -12.056, 
163.315, 402, 153, 51.611, 12, 0, 25, 12, 2, 63.6669, -12.056, 
163.34, 401, 152, 50.8746, 12, 0, 25, 12, 2, 63.4349, -12.5603, 
163.374, 403, 153, 50.8746, 12, 0, 25, 12, 2, 63.4349, -12.5603, 
163.411, 402, 152, 51.6263, 12, 0, 25, 12, 2, 63.9046, -12.2783, 
163.448, 403, 153, 51.6263, 12, 0, 25, 12, 2, 63.9046, -12.2783, 
163.474, 403, 153, 51.6263, 12, 0, 25, 12, 2, 63.9046, -12.2783, 
163.508, 403, 153, 51.6263, 12, 0, 25, 12, 2, 63.9046, -12.2783, 
163.54, 403, 153, 51.6263, 12, 0, 25, 12, 2, 63.9046, -12.2783, 
163.576, 402, 152, 50.8837, 12, 0, 25, 12, 2, 63.9046, -13.0209, 
163.608, 403, 153, 50.8837, 12, 0, 25, 12, 2, 63.9046, -13.0209, 
163.644, 403, 154, 50.8837, 12, 0, 25, 12, 2, 63.9046, -13.0209, 
163.674, 404, 153, 50.8837, 12, 0, 25, 12, 2, 63.9046, -13.0209, 
163.711, 403, 153, 51.4472, 12, 0, 25, 12, 2, 64.1481, -12.7009, 
163.749, 404, 154, 51.4472, 12, 0, 25, 12, 2, 64.1481, -12.7009, 
163.774, 404, 154, 51.4472, 12, 0, 25, 12, 2, 64.1481, -12.7009, 
163.81, 404, 154, 51.4472, 12, 0, 25, 12, 2, 64.1481, -12.7009, 
163.846, 404, 154, 51.4472, 12, 0, 25, 12, 2, 64.1481, -12.7009, 
163.872, 403, 153, 50.7993, 12, 0, 25, 12, 2, 64.1481, -13.3488, 
163.909, 404, 154, 50.7993, 12, 0, 25, 12, 2, 64.1481, -13.3488, 
163.94, 405, 154, 50.7993, 12, 0, 25, 12, 2, 64.1481, -13.3488, 
163.975, 405, 154, 50.7993, 12, 0, 25, 12, 2, 64.1481, -13.3488, 
164.013, 404, 153, 50.8753, 12, 0, 25, 12, 2, 64.6284, -13.7531, 
164.04, 405, 154, 50.8753, 12, 0, 25, 12, 2, 64.6284, -13.7531, 
164.073, 404, 154, 50.8753, 12, 0, 25, 12, 2, 64.6284, -13.7531, 
164.109, 405, 154, 50.8753, 12, 0, 25, 12, 2, 64.6284, -13.7531, 
164.144, 405, 154, 50.8753, 12, 0, 25, 12, 2, 64.6284, -13.7531, 
164.176, 404, 153, 50.7936, 12, 0, 25, 12, 2, 64.6284, -13.8348, 
164.211, 405, 154, 50.7936, 12, 0, 25, 12, 2, 64.6284, -13.8348, 
164.246, 405, 154, 50.7936, 12, 0, 25, 12, 2, 64.6284, -13.8348, 
164.276, 406, 154, 50.7936, 12, 0, 25, 12, 2, 64.6284, -13.8348, 
164.312, 405, 153, 51.3586, 12, 0, 25, 12, 2, 65.1126, -13.754, 
164.348, 406, 155, 51.3586, 12, 0, 25, 12, 2, 65.1126, -13.754, 
164.372, 406, 155, 51.3586, 12, 0, 25, 12, 2, 65.1126, -13.754, 
164.411, 406, 155, 51.3586, 12, 0, 25, 12, 2, 65.1126, -13.754, 
164.445, 406, 155, 51.3586, 12, 0, 25, 12, 2, 65.1126, -13.754, 
164.472, 405, 154, 50.7309, 12, 0, 25, 12, 2, 64.8852, -14.1542, 
164.517, 406, 155, 50.7309, 12, 0, 25, 12, 2, 64.8852, -14.1542, 
164.539, 405, 154, 49.9823, 12, 0, 25, 12, 2, 64.8852, -14.9029, 
164.571, 407, 155, 49.9823, 12, 0, 25, 12, 2, 64.8852, -14.9029, 
164.611, 406, 154, 50.7117, 12, 0, 25, 12, 2, 65.3764, -14.6647, 
164.643, 407, 155, 50.7117, 12, 0, 25, 12, 2, 65.3764, -14.6647, 
164.675, 407, 155, 50.7117, 12, 0, 25, 12, 2, 65.3764, -14.6647, 
164.711, 407, 155, 50.7117, 12, 0, 25, 12, 2, 65.3764, -14.6647, 
164.745, 407, 155, 50.7117, 12, 0, 25, 12, 2, 65.3764, -14.6647, 
164.775, 406, 154, 50.792, 12, 0, 25, 12, 2, 65.3764, -14.5844, 
164.809, 407, 155, 50.792, 12, 0, 25, 12, 2, 65.3764, -14.5844, 
164.841, 407, 155, 50.792, 12, 0, 25, 12, 2, 65.3764, -14.5844, 
164.875, 408, 155, 50.792, 12, 0, 25, 12, 2, 65.3764, -14.5844, 
164.913, 407, 154, 51.3586, 12, 0, 25, 12, 2, 65.8716, -14.513, 
164.945, 408, 155, 51.3586, 12, 0, 25, 12, 2, 65.8716, -14.513, 
164.973, 408, 155, 51.3586, 12, 0, 25, 12, 2, 65.8716, -14.513, 
165.012, 408, 156, 51.3586, 12, 0, 25, 12, 2, 65.8716, -14.513, 
165.046, 408, 156, 51.3586, 12, 0, 25, 12, 2, 65.8716, -14.513, 
165.072, 407, 155, 50.8639, 12, 0, 25, 12, 2, 65.647, -14.7831, 
165.108, 409, 156, 50.8639, 12, 0, 25, 12, 2, 65.647, -14.7831, 
165.141, 409, 156, 50.8639, 12, 0, 25, 12, 2, 65.647, -14.7831, 
165.177, 409, 156, 50.8639, 12, 0, 25, 12, 2, 65.647, -14.7831, 
165.214, 409, 156, 50.8639, 12, 0, 25, 12, 2, 65.647, -14.7831, 
165.245, 408, 155, 50.7935, 12, 0, 25, 12, 2, 66.1495, -15.356, 
165.275, 409, 156, 50.7935, 12, 0, 25, 12, 2, 66.1495, -15.356, 
165.308, 409, 156, 50.7935, 12, 0, 25, 12, 2, 66.1495, -15.356, 
165.341, 409, 156, 50.7935, 12, 0, 25, 12, 2, 66.1495, -15.356, 
165.375, 410, 156, 50.7935, 12, 0, 25, 12, 2, 66.1495, -15.356, 
165.416, 409, 155, 51.4471, 12, 0, 25, 12, 2, 66.656, -15.2089, 
165.439, 410, 156, 51.4471, 12, 0, 25, 12, 2, 66.656, -15.2089, 
165.476, 410, 156, 51.4471, 12, 0, 25, 12, 2, 66.656, -15.2089, 
165.508, 410, 156, 51.4471, 12, 0, 25, 12, 2, 66.656, -15.2089, 
165.541, 409, 155, 51.5197, 12, 0, 25, 12, 2, 66.656, -15.1363, 
165.572, 410, 156, 51.5197, 12, 0, 25, 12, 2, 66.656, -15.1363, 
165.61, 410, 157, 51.5197, 12, 0, 25, 12, 2, 66.656, -15.1363, 
165.645, 411, 157, 51.5197, 12, 0, 25, 12, 2, 66.656, -15.1363, 
165.673, 411, 157, 51.5197, 12, 0, 25, 12, 2, 66.656, -15.1363, 
165.708, 410, 156, 51.6908, 12, 0, 25, 12, 2, 66.9487, -15.2579, 
165.74, 411, 157, 51.6908, 12, 0, 25, 12, 2, 66.9487, -15.2579, 
165.774, 410, 156, 50.8826, 12, 0, 25, 12, 2, 66.9487, -16.0661, 
165.813, 411, 157, 50.8826, 12, 0, 25, 12, 2, 66.9487, -16.0661, 
165.841, 410, 156, 50.8018, 12, 0, 25, 12, 2, 66.9487, -16.1469, 
165.873, 411, 157, 50.8018, 12, 0, 25, 12, 2, 66.9487, -16.1469, 
165.907, 411, 157, 50.8018, 12, 0, 25, 12, 2, 66.9487, -16.1469, 
165.941, 411, 157, 50.8018, 12, 0, 25, 12, 2, 66.9487, -16.1469, 
165.972, 412, 157, 50.8018, 12, 0, 25, 12, 2, 66.9487, -16.1469, 
166.008, 411, 156, 52.3331, 12, 0, 25, 12, 2, 67.4667, -15.1337, 
166.043, 412, 157, 52.3331, 12, 0, 25, 12, 2, 67.4667, -15.1337, 
166.073, 412, 157, 52.3331, 12, 0, 25, 12, 2, 67.4667, -15.1337, 
166.108, 412, 157, 52.3331, 12, 0, 25, 12, 2, 67.4667, -15.1337, 
166.139, 411, 156, 51.5288, 12, 0, 25, 12, 2, 67.4667, -15.9379, 
166.173, 412, 158, 51.5288, 12, 0, 25, 12, 2, 67.4667, -15.9379, 
166.211, 412, 158, 51.5288, 12, 0, 25, 12, 2, 67.4667, -15.9379, 
166.239, 413, 158, 51.5288, 12, 0, 25, 12, 2, 67.4667, -15.9379, 
166.272, 413, 158, 51.5288, 12, 0, 25, 12, 2, 67.4667, -15.9379, 
166.308, 412, 157, 51.6255, 12, 0, 25, 12, 2, 67.775, -16.1495, 
166.342, 412, 158, 51.6255, 12, 0, 25, 12, 2, 67.775, -16.1495, 
166.373, 412, 157, 50.0717, 12, 0, 25, 12, 2, 67.775, -17.7032, 
166.413, 413, 158, 50.0717, 12, 0, 25, 12, 2, 67.775, -17.7032, 
166.441, 412, 157, 51.375, 12, 0, 25, 12, 2, 67.775, -16.4, 
166.471, 413, 158, 51.375, 12, 0, 25, 12, 2, 67.775, -16.4, 
166.507, 413, 158, 51.375, 12, 0, 25, 12, 2, 67.775, -16.4, 
166.54, 414, 158, 51.375, 12, 0, 25, 12, 2, 67.775, -16.4, 
166.572, 414, 158, 51.375, 12, 0, 25, 12, 2, 67.775, -16.4, 
166.609, 413, 157, 52.3388, 12, 0, 25, 12, 2, 68.3049, -15.9661, 
166.642, 414, 158, 52.3388, 12, 0, 25, 12, 2, 68.3049, -15.9661, 
166.674, 414, 158, 52.3388, 12, 0, 25, 12, 2, 68.3049, -15.9661, 
166.714, 414, 158, 52.3388, 12, 0, 25, 12, 2, 68.3049, -15.9661, 
166.745, 413, 157, 51.5206, 12, 0, 25, 12, 2, 68.3049, -16.7843, 
166.774, 414, 158, 51.5206, 12, 0, 25, 12, 2, 68.3049, -16.7843, 
166.807, 415, 158, 51.5206, 12, 0, 25, 12, 2, 68.3049, -16.7843, 
166.84, 415, 159, 51.5206, 12, 0, 25, 12, 2, 68.3049, -16.7843, 
166.875, 414, 159, 51.5206, 12, 0, 25, 12, 2, 68.3049, -16.7843, 
166.912, 413, 158, 50.0612, 12, 0, 25, 12, 2, 68.0913, -18.0301, 
166.942, 415, 159, 50.0612, 12, 0, 25, 12, 2, 68.0913, -18.0301, 
166.978, 414, 158, 51.3739, 12, 0, 25, 12, 2, 68.6294, -17.2554, 
167.013, 415, 159, 51.3739, 12, 0, 25, 12, 2, 68.6294, -17.2554, 
167.042, 414, 158, 51.5052, 12, 0, 25, 12, 2, 68.6294, -17.1242, 
167.075, 415, 159, 51.5052, 12, 0, 25, 12, 2, 68.6294, -17.1242, 
167.108, 416, 159, 51.5052, 12, 0, 25, 12, 2, 68.6294, -17.1242, 
167.141, 416, 159, 51.5052, 12, 0, 25, 12, 2, 68.6294, -17.1242, 
167.173, 416, 159, 51.5052, 12, 0, 25, 12, 2, 68.6294, -17.1242, 
167.208, 415, 158, 52.3401, 12, 0, 25, 12, 2, 69.1714, -16.8313, 
167.239, 416, 159, 52.3401, 12, 0, 25, 12, 2, 69.1714, -16.8313, 
167.272, 416, 159, 52.3401, 12, 0, 25, 12, 2, 69.1714, -16.8313, 
167.311, 416, 159, 52.3401, 12, 0, 25, 12, 2, 69.1714, -16.8313, 
167.34, 415, 158, 51.5206, 12, 0, 25, 12, 2, 69.1714, -17.6508, 
167.377, 416, 160, 51.5206, 12, 0, 25, 12, 2, 69.1714, -17.6508, 
167.41, 417, 160, 51.5206, 12, 0, 25, 12, 2, 69.1714, -17.6508, 
167.438, 417, 160, 51.5206, 12, 0, 25, 12, 2, 69.1714, -17.6508, 
167.474, 417, 160, 51.5206, 12, 0, 25, 12, 2, 69.1714, -17.6508, 
167.507, 416, 159, 50.8001, 12, 0, 25, 12, 2, 69.513, -18.7129, 
167.541, 417, 160, 50.8001, 12, 0, 25, 12, 2, 69.513, -18.7129, 
167.578, 417, 160, 50.8001, 12, 0, 25, 12, 2, 69.513, -18.7129, 
167.611, 417, 160, 50.8001, 12, 0, 25, 12, 2, 69.513, -18.7129, 
167.643, 417, 160, 50.8001, 12, 0, 25, 12, 2, 69.513, -18.7129, 
167.672, 416, 159, 51.5946, 12, 0, 25, 12, 2, 69.513, -17.9183, 
167.707, 417, 160, 51.5946, 12, 0, 25, 12, 2, 69.513, -17.9183, 
167.74, 417, 160, 51.5946, 12, 0, 25, 12, 2, 69.513, -17.9183, 
167.771, 418, 160, 51.5946, 12, 0, 25, 12, 2, 69.513, -17.9183, 
167.808, 418, 160, 51.5946, 12, 0, 25, 12, 2, 69.513, -17.9183, 
167.842, 417, 159, 52.341, 12, 0, 25, 12, 2, 70.0675, -17.7265, 
167.877, 418, 160, 52.341, 12, 0, 25, 12, 2, 70.0675, -17.7265, 
167.913, 418, 160, 52.341, 12, 0, 25, 12, 2, 70.0675, -17.7265, 
167.938, 418, 160, 52.341, 12, 0, 25, 12, 2, 70.0675, -17.7265, 
167.975, 417, 159, 52.4231, 12, 0, 25, 12, 2, 70.0675, -17.6444, 
168.008, 418, 160, 52.4231, 12, 0, 25, 12, 2, 70.0675, -17.6444, 
168.045, 418, 160, 52.4231, 12, 0, 25, 12, 2, 70.0675, -17.6444, 
168.076, 418, 161, 52.4231, 12, 0, 25, 12, 2, 70.0675, -17.6444, 
168.108, 419, 161, 52.4231, 12, 0, 25, 12, 2, 70.0675, -17.6444, 
168.144, 418, 160, 52.9781, 12, 0, 25, 12, 2, 70.4269, -17.4488, 
168.178, 419, 161, 52.9781, 12, 0, 25, 12, 2, 70.4269, -17.4488, 
168.21, 418, 160, 52.4861, 12, 0, 25, 12, 2, 70.4269, -17.9408, 
168.239, 419, 161, 52.4861, 12, 0, 25, 12, 2, 70.4269, -17.9408, 
168.273, 418, 160, 51.6164, 12, 0, 25, 12, 2, 70.4269, -18.8104, 
168.307, 419, 161, 51.6164, 12, 0, 25, 12, 2, 70.4269, -18.8104, 
168.341, 419, 161, 51.6164, 12, 0, 25, 12, 2, 70.4269, -18.8104, 
168.371, 420, 161, 51.6164, 12, 0, 25, 12, 2, 70.4269, -18.8104, 
168.411, 420, 161, 51.6164, 12, 0, 25, 12, 2, 70.4269, -18.8104, 
168.442, 419, 160, 52.3412, 12, 0, 25, 12, 2, 70.994, -18.6528, 
168.476, 420, 161, 52.3412, 12, 0, 25, 12, 2, 70.994, -18.6528, 
168.511, 420, 161, 52.3412, 12, 0, 25, 12, 2, 70.994, -18.6528, 
168.543, 420, 161, 52.3412, 12, 0, 25, 12, 2, 70.994, -18.6528, 
168.573, 419, 160, 52.4313, 12, 0, 25, 12, 2, 70.994, -18.5627, 
168.607, 420, 163, 52.4313, 12, 0, 25, 12, 2, 70.994, -18.5627, 
168.639, 420, 161, 52.4313, 12, 0, 25, 12, 2, 70.994, -18.5627, 
168.671, 421, 162, 52.4313, 12, 0, 25, 12, 2, 70.994, -18.5627, 
168.707, 421, 162, 52.4313, 12, 0, 25, 12, 2, 70.994, -18.5627, 
168.741, 420, 162, 53.1443, 12, 0, 25, 12, 2, 71.1753, -18.031, 
168.776, 421, 162, 53.1443, 12, 0, 25, 12, 2, 71.1753, -18.031, 
168.812, 421, 162, 53.1443, 12, 0, 25, 12, 2, 71.1753, -18.031, 
168.839, 421, 162, 53.1443, 12, 0, 25, 12, 2, 71.1753, -18.031, 
168.877, 420, 162, 52.5013, 12, 0, 25, 12, 2, 71.1753, -18.674, 
168.91, 422, 162, 52.5013, 12, 0, 25, 12, 2, 71.1753, -18.674, 
168.944, 422, 162, 52.5013, 12, 0, 25, 12, 2, 71.1753, -18.674, 
168.97, 422, 162, 52.5013, 12, 0, 25, 12, 2, 71.1753, -18.674, 
169.005, 422, 162, 52.5013, 12, 0, 25, 12, 2, 71.1753, -18.674, 
169.038, 421, 162, 52.4321, 12, 0, 25, 12, 2, 71.7606, -19.3285, 
169.071, 422, 162, 52.4321, 12, 0, 25, 12, 2, 71.7606, -19.3285, 
169.108, 422, 162, 52.4321, 12, 0, 25, 12, 2, 71.7606, -19.3285, 
169.138, 422, 163, 52.4321, 12, 0, 25, 12, 2, 71.7606, -19.3285, 
169.172, 421, 162, 53.0602, 12, 0, 25, 12, 2, 71.7606, -18.7004, 
169.208, 422, 162, 53.0602, 12, 0, 25, 12, 2, 71.7606, -18.7004, 
169.241, 423, 163, 53.0602, 12, 0, 25, 12, 2, 71.7606, -18.7004, 
169.275, 423, 163, 53.0602, 12, 0, 25, 12, 2, 71.7606, -18.7004, 
169.31, 423, 163, 53.0602, 12, 0, 25, 12, 2, 71.7606, -18.7004, 
169.342, 422, 162, 53.0479, 12, 0, 25, 12, 2, 72.3499, -19.302, 
169.376, 423, 163, 53.0479, 12, 0, 25, 12, 2, 72.3499, -19.302, 
169.405, 422, 162, 52.4931, 12, 0, 25, 12, 2, 72.3499, -19.8568, 
169.438, 423, 163, 52.4931, 12, 0, 25, 12, 2, 72.3499, -19.8568, 
169.472, 422, 162, 52.4376, 12, 0, 25, 12, 2, 72.3499, -19.9123, 
169.508, 423, 163, 52.4376, 12, 0, 25, 12, 2, 72.3499, -19.9123, 
169.544, 424, 163, 52.4376, 12, 0, 25, 12, 2, 72.3499, -19.9123, 
169.57, 424, 163, 52.4376, 12, 0, 25, 12, 2, 72.3499, -19.9123, 
169.605, 424, 163, 52.4376, 12, 0, 25, 12, 2, 72.3499, -19.9123, 
169.638, 423, 162, 52.4315, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.673, 424, 163, 52.4315, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.712, 424, 163, 52.4315, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.739, 424, 163, 52.4315, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.773, 423, 162, 52.4314, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.806, 424, 164, 52.4314, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.839, 424, 164, 52.4314, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.87, 424, 164, 52.4314, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.909, 424, 164, 52.4314, 12, 0, 25, 12, 2, 72.943, -20.5116, 
169.937, 423, 163, 53.9581, 12, 0, 25, 12, 2, 72.7585, -18.8004, 
169.977, 425, 164, 53.9581, 12, 0, 25, 12, 2, 72.7585, -18.8004, 
170.011, 425, 164, 53.9581, 12, 0, 25, 12, 2, 72.7585, -18.8004, 
170.038, 425, 164, 53.9581, 12, 0, 25, 12, 2, 72.7585, -18.8004, 
170.072, 425, 164, 53.9581, 12, 0, 25, 12, 2, 72.7585, -18.8004, 
170.106, 424, 163, 53.1384, 12, 0, 25, 12, 2, 73.3612, -20.2228, 
170.137, 425, 164, 53.1384, 12, 0, 25, 12, 2, 73.3612, -20.2228, 
170.17, 425, 165, 53.1384, 12, 0, 25, 12, 2, 73.3612, -20.2228, 
170.207, 425, 164, 53.1384, 12, 0, 25, 12, 2, 73.3612, -20.2228, 
170.242, 425, 165, 53.1384, 12, 0, 25, 12, 2, 73.3612, -20.2228, 
170.276, 424, 164, 53.2795, 12, 0, 25, 12, 2, 73.1786, -19.8991, 
170.305, 425, 165, 53.2795, 12, 0, 25, 12, 2, 73.1786, -19.8991, 
170.337, 426, 165, 53.2795, 12, 0, 25, 12, 2, 73.1786, -19.8991, 
170.371, 426, 165, 53.2795, 12, 0, 25, 12, 2, 73.1786, -19.8991, 
170.41, 425, 164, 53.1324, 12, 0, 25, 12, 2, 73.791, -20.6586, 
170.443, 426, 165, 53.1324, 12, 0, 25, 12, 2, 73.791, -20.6586, 
170.471, 426, 165, 53.1324, 12, 0, 25, 12, 2, 73.791, -20.6586, 
170.506, 426, 165, 53.1324, 12, 0, 25, 12, 2, 73.791, -20.6586, 
170.538, 426, 165, 53.1324, 12, 0, 25, 12, 2, 73.791, -20.6586, 
170.57, 425, 164, 53.9651, 12, 0, 25, 12, 2, 73.791, -19.8258, 
170.608, 426, 165, 53.9651, 12, 0, 25, 12, 2, 73.791, -19.8258, 
